2019-08-14,00029,9,13602006,0,0,0,029BDT9136020060000000   ,BDT,37448,0
2019-08-14,00039,9,13602006,0,0,0,039BDT9136020060000000   ,BDT,245878,0
2019-08-14,00505,9,13602006,0,0,0,505BDT9136020060000000   ,BDT,53358,0
2019-08-14,00091,9,13602004,0,0,0,091BDT9136020040000000   ,BDT,122,0
2019-08-14,00029,9,13602016,0,0,0,029BDT9136020160000000   ,BDT,12,0
2019-08-14,00516,9,13603001,0,0,0,516BDT9136030010000000   ,BDT,145264,0
2019-08-14,00010,9,13603002,0,0,0,010BDT9136030020000000   ,BDT,58,0
2019-08-14,00035,9,13603003,0,0,0,035BDT9136030030000000   ,BDT,650504,0
2019-08-14,00023,9,13603001,0,0,0,023BDT9136030010000000   ,BDT,575676.3,0
2019-08-14,00026,9,13603001,0,0,0,026BDT9136030010000000   ,BDT,1831739.24,0
2019-08-14,00063,9,13603001,0,0,0,063BDT9136030010000000   ,BDT,1412262.8,0
2019-08-14,00003,9,13603001,0,0,0,003BDT9136030010000000   ,BDT,1841837.2,0
2019-08-14,00014,9,13607903,0,0,0,014BDT9136079030000000   ,BDT,136742,0
2019-08-14,00022,9,13607903,0,0,0,022BDT9136079030000000   ,BDT,48512,0
2019-08-14,00002,9,13607902,0,0,0,002BDT9136079020000000   ,BDT,0,3139893.92
2019-08-14,00024,9,13608001,0,0,0,024BDT9136080010000000   ,BDT,5016,0
2019-08-14,00002,9,13602011,0,0,0,002BDT9136020110000000   ,BDT,8359610,0
2019-08-14,00053,9,13602011,0,0,0,053BDT9136020110000000   ,BDT,526804,0
2019-08-14,00512,9,13602011,0,0,0,512BDT9136020110000000   ,BDT,711768,0
2019-08-14,00025,9,13602011,0,0,0,025BDT9136020110000000   ,BDT,1619794,0
2019-08-14,00035,9,13602011,0,0,0,035BDT9136020110000000   ,BDT,443042,0
2019-08-14,00054,9,13604001,0,0,0,054BDT9136040010000000   ,BDT,3264,0
2019-08-14,00097,9,13604001,0,0,0,097BDT9136040010000000   ,BDT,28000,0
2019-08-14,00062,9,13604001,0,0,0,062BDT9136040010000000   ,BDT,38,0
2019-08-14,00039,9,13602904,0,0,0,039BDT9136029040000000   ,BDT,118,0
2019-08-14,00011,9,13607901,0,0,0,011BDT9136079010000000   ,BDT,144,0
2019-08-14,00096,9,13607003,0,0,0,096BDT9136070030000000   ,BDT,85484,0
2019-08-14,00033,9,13602004,0,0,0,033BDT9136020040000000   ,BDT,6280,0
2019-08-14,00056,9,13602004,0,0,0,056BDT9136020040000000   ,BDT,34,0
2019-08-14,00029,9,15101001,0,0,0,029BDT9151010010000000   ,BDT,13103498,0
2019-08-14,00039,9,15101001,0,0,0,039BDT9151010010000000   ,BDT,0,245526
2019-08-14,00056,9,15101001,0,0,0,056BDT9151010010000000   ,BDT,350276.06,0
