Layer,Code,Name,Type,Parent Account,active,pending,state
Layer 5,42321011,Cash Carrying / Loading Expenses,Expenditure Accounts,Cash Carrying/loading expenses,True,False,approve
Layer 5,42322001,CPV Charge- Payment to Vendor (Retail),Expenditure Accounts,Contact Point Verification Charge,True,False,approve
Layer 5,42322002,CPV Charge - Deposit KYC (Retail),Expenditure Accounts,Contact Point Verification Charge,True,False,approve
Layer 5,42324001,Connectivity Charge,Expenditure Accounts,On-line & Connectivity charges,True,False,approve
Layer 5,42327001,Misc Expenses not classified elsewhere,Expenditure Accounts,Misc Expenses <not classified elsewhere>,True,False,approve
Layer 5,42327002,POS Intercharge Reimbursement Fee Paid for,Expenditure Accounts,Misc Expenses <not classified elsewhere>,True,False,approve
Layer 5,42327003,Auditor's Fees,Expenditure Accounts,Misc Expenses <not classified elsewhere>,True,False,approve
Layer 5,42327004,bKash Commission,Expenditure Accounts,Misc Expenses <not classified elsewhere>,True,False,approve
Layer 5,42327005,UPI Charges,Expenditure Accounts,Misc Expenses <not classified elsewhere>,True,False,approve
Layer 5,42328061,Amortization Loss on HFT Securities T Bill,Tresury Expenditure,Investment Expenses,True,False,approve
Layer 5,42328062,Revaluation Loss on HFT Securities Treasury Bill,Tresury Expenditure,Investment Expenses,True,False,approve
Layer 5,42328063,Revaluation Loss on HFT Securities Treasury Bond,Tresury Expenditure,Investment Expenses,True,False,approve
Layer 5,42328064,Amortization Loss on HTM Securities Treasury Bond,Tresury Expenditure,Investment Expenses,True,False,approve
Layer 5,42328065,Loss on Sale of Treasury Bond,Tresury Expenditure,Investment Expenses,True,False,approve
Layer 5,42328066,Loss from Repo (Treasury Bond),Tresury Expenditure,Investment Expenses,True,False,approve
Layer 5,42328067,Loss on Sale of Treasury Bill,Tresury Expenditure,Investment Expenses,True,False,approve
Layer 5,42328068,Loss from Repo (Treasury Bill),Tresury Expenditure,Investment Expenses,True,False,approve
Layer 5,42328161,Loss for Exchange,Tresury Expenditure,Investment Expenses,True,False,approve
Layer 5,42329001,Other Fees & Commission USD <OBU>,Expenditure Accounts,Charges other than Bank in FC,True,False,approve
Layer 5,42334001,CRR Cost <for PB>,Expenditure Accounts,CRR Cost,True,False,approve
Layer 5,42401001,Depreciation on Building,Expenditure Accounts,Depreciation on Immovable Property,True,False,approve
Layer 5,42402001,Depreciation on Fixture,Expenditure Accounts,Depreciation on Furniture & Fixture,True,False,approve
Layer 5,42402002,Depreciation on Furniture,Expenditure Accounts,Depreciation on Furniture & Fixture,True,False,approve
Layer 5,42403001,Depreciation on Electrical Equipments,Expenditure Accounts,Depreciation on Office Equipments,True,False,approve
Layer 5,42403002,Depreciation on Other Office Equipments,Expenditure Accounts,Depreciation on Office Equipments,True,False,approve
Layer 5,42404001,Depreciation on Computers & Peripherals,Expenditure Accounts,Depreciation on Computers,True,False,approve
Layer 5,42405001,Depreciation on Motor Cars,Expenditure Accounts,Depreciation on Motor Vehicles,True,False,approve
Layer 5,42405002,Depreciation on Motor Cycles,Expenditure Accounts,Depreciation on Motor Vehicles,True,False,approve
Layer 5,42409001,Repairs & Maintenance on Building,Expenditure Accounts,Repair and Maintenance,True,False,approve
Layer 5,42409101,Repairs & Maintenance on Fixture,Expenditure Accounts,Repair and Maintenance,True,False,approve
Layer 5,42409102,Repairs & Maintenance on Furniture,Expenditure Accounts,Repair and Maintenance,True,False,approve
Layer 5,42409301,Repairs & Maintenance on Electrical Equipments,Expenditure Accounts,Repair and Maintenance,True,False,approve
Layer 5,42409302,Repairs & Maintenance on Other Office Equipments,Expenditure Accounts,Repair and Maintenance,True,False,approve
Layer 5,42409401,Repairs & Maintenance on Computers & Peripherals,Expenditure Accounts,Repair and Maintenance,True,False,approve
Layer 5,42409501,Repairs & Maintenance on Motor Cars,Expenditure Accounts,Repair and Maintenance,True,False,approve
Layer 5,42409502,Repairs & Maintenance on Motor Cycles,Expenditure Accounts,Repair and Maintenance,True,False,approve
Layer 5,42409601,Software Maintenance,Expenditure Accounts,Repair and Maintenance,True,False,approve
Layer 5,42501001,Postage,Expenditure Accounts,Postage Expenses,True,False,approve
Layer 5,42501002,Postage/Courier Service Charges,Expenditure Accounts,Postage Expenses,True,False,approve
Layer 5,42502001,Telephone Expenses,Expenditure Accounts,Telecommunication expenses,True,False,approve
Layer 5,42502002,Fax/E-Mail,Expenditure Accounts,Telecommunication expenses,True,False,approve
Layer 5,42502003,Telex/Telegraph,Expenditure Accounts,Telecommunication expenses,True,False,approve
Layer 5,42502004,Mobile Bill Expenses,Expenditure Accounts,Telecommunication expenses,True,False,approve
Layer 5,42502005,SWIFT Charges (Expenses),Expenditure Accounts,Telecommunication expenses,True,False,approve
Layer 5,42601001,Lawyer's Charges,Expenditure Accounts,Legal Expenses,True,False,approve
Layer 5,42601002,Legal Charges,Expenditure Accounts,Legal Expenses,True,False,approve
Layer 5,42601003,Legal Stamps Charges,Expenditure Accounts,Legal Expenses,True,False,approve
Layer 5,42601004,Court Fees & Charges,Expenditure Accounts,Legal Expenses,True,False,approve
Layer 5,42701001,Security Stationery,Expenditure Accounts,Stationery Expenses,True,False,approve
Layer 5,42701002,Computer Stationery,Expenditure Accounts,Stationery Expenses,True,False,approve
Layer 5,42701003,Paper & Table Stationary,Expenditure Accounts,Stationery Expenses,True,False,approve
Layer 5,42701005,Printed Stationery,Expenditure Accounts,Stationery Expenses,True,False,approve
Layer 5,42703001,Advertisement & Publicity,Expenditure Accounts,Advertisements Expenses,True,False,approve
Layer 5,42703002,News Paper Advertisements,Expenditure Accounts,Advertisements Expenses,True,False,approve
Layer 5,42703003,Broad Casting Advertisements,Expenditure Accounts,Advertisements Expenses,True,False,approve
Layer 5,42703004,Hoarding/ Neon Signs,Expenditure Accounts,Advertisements Expenses,True,False,approve
Layer 5,42703005,Souvenir/Magazine,Expenditure Accounts,Advertisements Expenses,True,False,approve
Layer 5,42703006,Cut Out Dangler Flex Backdrop etc branding expenses,Expenditure Accounts,Advertisements Expenses,True,False,approve
Layer 5,42801001,Director's Fees,Expenditure Accounts,Director's Expenses,True,False,approve
Layer 5,42801002,Parties & Dinner,Expenditure Accounts,Director's Expenses,True,False,approve
Layer 5,42801003,Director's Traveling Expenses,Expenditure Accounts,Director's Expenses,True,False,approve
Layer 5,42901001,MD Basic,Expenditure Accounts,Managing Director's Remuneration,True,False,approve
Layer 5,42901002,MD House Rent,Expenditure Accounts,Managing Director's Remuneration,True,False,approve
Layer 5,42901003,MD House Maintenance,Expenditure Accounts,Managing Director's Remuneration,True,False,approve
Layer 5,42901004,MD Entertainment,Expenditure Accounts,Managing Director's Remuneration,True,False,approve
Layer 5,42901005,MD Festival Bonus,Expenditure Accounts,Managing Director's Remuneration,True,False,approve
Layer 5,42901006,MD Incentive Bonus,Expenditure Accounts,Managing Director's Remuneration,True,False,approve
Layer 5,42901007,MD Leave Fare Assistance,Expenditure Accounts,Managing Director's Remuneration,True,False,approve
Layer 5,42901008,MD Security & Personal Wages,Expenditure Accounts,Managing Director's Remuneration,True,False,approve
Layer 5,42901009,MD Provident Fund,Expenditure Accounts,Managing Director's Remuneration,True,False,approve
Layer 5,43101001,Provision for Unclassified Loan and Advance,Expenditure Accounts,Provision for Loans,True,False,approve
Layer 5,43101002,Provision for Classified Loan and Advance,Expenditure Accounts,Provision for Loans,True,False,approve
Layer 5,43101003,Provision for Off-Balance Sheet items (Expenses),Expenditure Accounts,Provision for Loans,True,False,approve
Layer 5,43201001,Provision for Investment in Share of Quoted Co.,Expenditure Accounts,Provision for diminution in value of Invsetments,True,False,approve
Layer 5,43301001,Provision for Other Assets,Expenditure Accounts,Other Provisions,True,False,approve
