Layer,Code,Name,Parent Account,,Type,active,pending,state
Layer 5,24511005,Interest Receivable on MTB Light Engineering Revolving Loan,24511,Interest Receivable on SME Continuous Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24511006,Interest Receivable on MTB IT Genious Revolving Loan,24511,Interest Receivable on SME Continuous Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24511007,Interest Receivable on MTB Krishijat Revolving Loan,24511,Interest Receivable on SME Continuous Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24512001,Interest Receivable on Debit Balance in Liability Accounts,24512,Interest Receivable on Other Loans & Assets,Interest Receivable Accounts,True,False,approve
Layer 5,24513001,Interest Receivable on Foreign Cheque Purchased,24513,Interest Receivable on Misc Demand Loans <C/S/R>,Interest Receivable Accounts,True,False,approve
Layer 5,24513002,Interest Receivable on Inland Cheque Purchased,24513,Interest Receivable on Misc Demand Loans <C/S/R>,Interest Receivable Accounts,True,False,approve
Layer 5,24514001,Interest Receivable on PAD EDF Loan,24514,Interest Receivable on C&S Continuous Loan (FC),Interest Receivable Accounts,True,False,approve
Layer 5,24515001,Interest Receivable on Bill Discounting USD (OBU) Foreign,24515,Interest Receivable on Bill Discounting/UPAS/ Buyer's Credit,Interest Receivable Accounts,True,False,approve
Layer 5,24515002,Interest Receivable on UPAS/ Buyer's Credit USD (OBU),24515,Interest Receivable on Bill Discounting/UPAS/ Buyer's Credit,Interest Receivable Accounts,True,False,approve
Layer 5,24515003,Interest Receivable on Bill Discounting USD (OBU) Inland,24515,Interest Receivable on Bill Discounting/UPAS/ Buyer's Credit,Interest Receivable Accounts,True,False,approve
Layer 5,24516001,Interest Receivable <Miscellaneous-Legacy>,24516,Interest Receivable <Miscellaneous>,Interest Receivable Accounts,True,False,approve
Layer 5,24601001,Penal Interest Receivable on MTB Auto Loan,24601,Penal Interest Receivable on RTL,Interest Receivable Accounts,True,False,approve
Layer 5,24601002,Penal Interest Receivable on MTB Home Loan,24601,Penal Interest Receivable on RTL,Interest Receivable Accounts,True,False,approve
Layer 5,24601003,Penal Interest Receivable on MTB Home Equity Loan,24601,Penal Interest Receivable on RTL,Interest Receivable Accounts,True,False,approve
Layer 5,24601004,Penal Interest Receivable on MTB NRB Home Loan,24601,Penal Interest Receivable on RTL,Interest Receivable Accounts,True,False,approve
Layer 5,24601005,Penal Interest Receivable on MTB Neer,24601,Penal Interest Receivable on RTL,Interest Receivable Accounts,True,False,approve
Layer 5,24601006,Penal Interest Receivable on MTB Personal Loan,24601,Penal Interest Receivable on RTL,Interest Receivable Accounts,True,False,approve
Layer 5,24601007,Penal Interest Receivable on MTB Professional Loan,24601,Penal Interest Receivable on RTL,Interest Receivable Accounts,True,False,approve
Layer 5,24601008,Penal Interest Receivable on Consumer Financing,24601,Penal Interest Receivable on RTL,Interest Receivable Accounts,True,False,approve
Layer 5,24601009,Penal Interest Receivable on MTB EDU Finance (TL),24601,Penal Interest Receivable on RTL,Interest Receivable Accounts,True,False,approve
Layer 5,24601011,Penal Interest Receivable on MTB Life Line,24601,Penal Interest Receivable on RTL,Interest Receivable Accounts,True,False,approve
Layer 5,24601012,Penal Interest Receivable on MTB Cash Line <RTL>,24601,Penal Interest Receivable on RTL,Interest Receivable Accounts,True,False,approve
Layer 5,24601901,Penal Interest Receivable on MTB Personal Loan <DST>,24601,Penal Interest Receivable on RTL,Interest Receivable Accounts,True,False,approve
Layer 5,24601902,Penal Interest Receivable on MTB Home Loan <DST>,24601,Penal Interest Receivable on RTL,Interest Receivable Accounts,True,False,approve
Layer 5,24601903,Penal Interest Receivable on MTB Home Equity Loan <DST>,24601,Penal Interest Receivable on RTL,Interest Receivable Accounts,True,False,approve
Layer 5,24601904,Penal Interest Receivable on Home Loan refinance,24601,Penal Interest Receivable on RTL,Interest Receivable Accounts,True,False,approve
Layer 5,24602001,Penal Interest Receivable on Car Loan (Employee),24602,Penal Interest Receivable on Staff Loans,Interest Receivable Accounts,True,False,approve
Layer 5,24602002,Penal Interest Receivable on Employees House Building Loan,24602,Penal Interest Receivable on Staff Loans,Interest Receivable Accounts,True,False,approve
Layer 5,24602003,Penal Interest Receivable on Staff Loan Aganist Prov. Fund,24602,Penal Interest Receivable on Staff Loans,Interest Receivable Accounts,True,False,approve
Layer 5,24602004,Penal Interest Receivable on Staff Personal Loan,24602,Penal Interest Receivable on Staff Loans,Interest Receivable Accounts,True,False,approve
Layer 5,24603001,Lease Finance (Monthly) Rental receivables Penal,24603,Penal Interest Receivable on Corporate Term Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24603002,Lease Finance (Quarterly) Rental receivables Penal,24603,Penal Interest Receivable on Corporate Term Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24603003,Penal Interest Receivable on House Building Loan <Developer>,24603,Penal Interest Receivable on Corporate Term Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24603004,Penal Interest Receivable on House Building Loan <Commercial>,24603,Penal Interest Receivable on Corporate Term Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24603005,Penal Interest Receivable on Term Loan Non-Industrial,24603,Penal Interest Receivable on Corporate Term Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24603006,Penal Interest Receivable on Term Loan Industrial,24603,Penal Interest Receivable on Corporate Term Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24603007,Penal Interest Receivable on House Building Loan-Residential [C&S],24603,Penal Interest Receivable on Corporate Term Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24603008,Penal Interest Receivable on Term Loan-IPFF Fund,24603,Penal Interest Receivable on Corporate Term Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24603009,Penal Interest Receivable on Term Loan-LTFF,24603,Penal Interest Receivable on Corporate Term Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24603010,Penal Interest Receivable on Term Loan-by OBU USD,24603,Penal Interest Receivable on Corporate Term Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24604001,Penal Interest Receivable on MTB Digoon,24604,Penal Interest Receivable on SME Term Loan excl Agri & MF,Interest Receivable Accounts,True,False,approve
Layer 5,24604002,Penal Interest Receivable on Small Business Loan Scheme,24604,Penal Interest Receivable on SME Term Loan excl Agri & MF,Interest Receivable Accounts,True,False,approve
Layer 5,24604003,Penal Interest Receivable on MTB Life Line,24604,Penal Interest Receivable on SME Term Loan excl Agri & MF,Interest Receivable Accounts,True,False,approve
Layer 5,24604005,Penal Interest Receivable on MTB Inclusive Finance,24604,Penal Interest Receivable on SME Term Loan excl Agri & MF,Interest Receivable Accounts,True,False,approve
Layer 5,24604006,Penal Interest Receivable on MTB Bhagyaboti <Re-finance>,24604,Penal Interest Receivable on SME Term Loan excl Agri & MF,Interest Receivable Accounts,True,False,approve
Layer 5,24604007,Penal Interest Receivable on MTB Gunaboti <Pre-finance>,24604,Penal Interest Receivable on SME Term Loan excl Agri & MF,Interest Receivable Accounts,True,False,approve
Layer 5,24604008,Penal Interest Receivable on MTB Green Energy,24604,Penal Interest Receivable on SME Term Loan excl Agri & MF,Interest Receivable Accounts,True,False,approve
Layer 5,24604009,Penal Interest Receivable on MTB IT Geniuos,24604,Penal Interest Receivable on SME Term Loan excl Agri & MF,Interest Receivable Accounts,True,False,approve
Layer 5,24604010,Penal Interest Receivable on MTB Krishijat,24604,Penal Interest Receivable on SME Term Loan excl Agri & MF,Interest Receivable Accounts,True,False,approve
Layer 5,24604011,Penal Interest Receivable on MTB Light Engineering,24604,Penal Interest Receivable on SME Term Loan excl Agri & MF,Interest Receivable Accounts,True,False,approve
Layer 5,24604013,Penal Interest Receivable on MTB Youth Line,24604,Penal Interest Receivable on SME Term Loan excl Agri & MF,Interest Receivable Accounts,True,False,approve
Layer 5,24605001,Penal Interest Receivable on Microfinance <Agri&Micro-TL>,24605,Penal Interest Receivable on SME Term Loan <Agri & MF>,Interest Receivable Accounts,True,False,approve
Layer 5,24606001,Penal Interest Receivable on Demand Loan General,24606,Penal Interest Receivable on Corporate & SME Demand Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24606002,Penal Interest Receivable on Demand Loan Forced,24606,Penal Interest Receivable on Corporate & SME Demand Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24606003,Penal Interest Receivable on Demand Loan Short Term,24606,Penal Interest Receivable on Corporate & SME Demand Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24606004,Penal Interest Receivable on Demand Loan Time,24606,Penal Interest Receivable on Corporate & SME Demand Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24606005,Penal Interest Receivable on Payment Aganist Document,24606,Penal Interest Receivable on Corporate & SME Demand Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24606006,Penal Interest Receivable on Payment Against Document (B-to-B),24606,Penal Interest Receivable on Corporate & SME Demand Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24606007,Penal Interest Receivable on Inland Doc. Bill Purchased <Sight>,24606,Penal Interest Receivable on Corporate & SME Demand Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24606008,Penal Interest Receivable on Inland Doc. Bill Discounted <Usance> C,24606,Penal Interest Receivable on Corporate & SME Demand Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24606010,Penal Interest Receivable on Foreign D.B Purchased <Sight>,24606,Penal Interest Receivable on Corporate & SME Demand Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24606011,Penal Interest Receivable on Foreign D.B Discounted <Usance>,24606,Penal Interest Receivable on Corporate & SME Demand Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24606013,Penal Interest Receivable on Loan Against Trust Receipt,24606,Penal Interest Receivable on Corporate & SME Demand Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24606014,Penal Interest Receivable on Cash Aganist Document DL,24606,Penal Interest Receivable on Corporate & SME Demand Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24606015,Penal Interest Receivable on Demand Loan Garments,24606,Penal Interest Receivable on Corporate & SME Demand Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24606016,Penal Interest Receivable on Packing Credit,24606,Penal Interest Receivable on Corporate & SME Demand Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24606017,Penal Interest Receivable on Advance Against Cash Incentive,24606,Penal Interest Receivable on Corporate & SME Demand Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24606018,Penal Interest Receivable on Secured Overdraft Genl Business DL,24606,Penal Interest Receivable on Corporate & SME Demand Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24607001,Penal Interest Receivable on EDF Loan <USD>,24607,Penal Interest Receivable on Corporate & SME Demand Loan FC,Interest Receivable Accounts,True,False,approve
Layer 5,24608001,Penal Interest Receivable on Demand Loans against Rural Credit,24608,Penal Interest Receivable on SME Demand Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24608002,Penal Interest Receivable on MTB Supply Chain Finance <SME> DL,24608,Penal Interest Receivable on SME Demand Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24608003,Penal Interest Receivable on MTB Mousumi,24608,Penal Interest Receivable on SME Demand Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24609001,Penal Interest Receivable on Secured Overdraft against Bank's own TD,24609,Penal Interest Receivable on Retail Continuous Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24609002,Penal Interest Receivable on Secured Overdraft against other Bank's TD,24609,Penal Interest Receivable on Retail Continuous Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24609003,Penal Interest Receivable on Secured Overdraft against Shares etc.,24609,Penal Interest Receivable on Retail Continuous Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24609004,Penal Interest Receivable on MTB EDU Finance - Over Draft (Revolving),24609,Penal Interest Receivable on Retail Continuous Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24609005,Penal Interest Receivable on MTB Cash Line <ROD>,24609,Penal Interest Receivable on Retail Continuous Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24610001,Penal Interest Receivable on Corporate Cash Credit Hypo,24610,Penal Interest Receivable on Corporate & SME Continuous Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24610002,Penal Interest Receivable on SOD (Shares & Debentures) C&S,24610,Penal Interest Receivable on Corporate & SME Continuous Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24610003,Penal Interest Receivable on SOD (FO) WBD C&S,24610,Penal Interest Receivable on Corporate & SME Continuous Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24610004,Penal Interest Receivable on Secured Overdraft Work/ Supply Order C & S,24610,Penal Interest Receivable on Corporate & SME Continuous Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24610005,Penal Interest Receivable on Secured Overdraft Pay Order C & S,24610,Penal Interest Receivable on Corporate & SME Continuous Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24610006,Penal Interest Receivable on Secured Overdraft Real Estate C & S,24610,Penal Interest Receivable on Corporate & SME Continuous Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24610007,Penal Interest Receivable on Secured Overdraft Business C & S,24610,Penal Interest Receivable on Corporate & SME Continuous Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24610008,Penal Interest Receivable on Advance against Export Bill,24610,Penal Interest Receivable on Corporate & SME Continuous Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24610009,Penal Interest Receivable on Advance against Import Bill,24610,Penal Interest Receivable on Corporate & SME Continuous Loan,Interest Receivable Accounts,True,False,approve
Layer 5,24610010,Penal Interest Receivable on Secured Overdraft (Others)-Business [C&S],24610,Penal Interest Receivable on Corporate & SME Continuous Loan,Interest Receivable Accounts,True,False,approve
