31102019|25052019|10150662|F|900000120|01|003|00006|BDT|006BDT3014004009999000   |000730| INTEREST CREDIT        | |31102019|00000000000100000|00000000000000000|N|00000000|0000010000930350|DEP|          |000000000|     |
31102019|25052019|10150662|F|900000120|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000000100000|00000000000000000|N|00000000|0000010000930350|DEP|          |000000000|     |
31102019|25052019|10150672|F|900000125|01|003|00006|BDT|006BDT0132060079999000   |000730| INTEREST CREDIT        | |31102019|00000000006154000|00000000000000000|N|00000000|0000010000930358|DEP|          |000000000|     |
31102019|25052019|10150672|F|900000125|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000006154000|00000000000000000|N|00000000|0000010000930358|DEP|          |000000000|     |
31102019|25052019|10150685|F|900000130|01|003|00006|BDT|006BDT1014004009999000   |000730| INTEREST CREDIT        | |31102019|00000000001006000|00000000000000000|N|00000000|0000010000930365|DEP|          |000000000|     |
31102019|25052019|10150685|F|900000130|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000001006000|00000000000000000|N|00000000|0000010000930365|DEP|          |000000000|     |
31102019|25052019|10150715|F|900000140|01|003|00006|BDT|006BDT1014004009999000   |000730| INTEREST CREDIT        | |31102019|00000000004188000|00000000000000000|N|00000000|0000010000930386|DEP|          |000000000|     |
31102019|25052019|10150715|F|900000140|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000004188000|00000000000000000|N|00000000|0000010000930386|DEP|          |000000000|     |
31102019|25052019|10150731|F|900000146|01|003|00006|BDT|006BDT1014001109999000   |000730| INTEREST CREDIT        | |31102019|00000000000909000|00000000000000000|N|00000000|0000010000930397|DEP|          |000000000|     |
31102019|25052019|10150731|F|900000146|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000000909000|00000000000000000|N|00000000|0000010000930397|DEP|          |000000000|     |
31102019|25052019|10150735|F|900000149|01|003|00006|BDT|006BDT0140001109999000   |000730| INTEREST CREDIT        | |31102019|00000000000532000|00000000000000000|N|00000000|0000010000930402|DEP|          |000000000|     |
31102019|25052019|10150735|F|900000149|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000000532000|00000000000000000|N|00000000|0000010000930402|DEP|          |000000000|     |
31102019|25052019|10150737|F|900000151|01|003|00006|BDT|006BDT4014004009999000   |000730| INTEREST CREDIT        | |31102019|00000000001419000|00000000000000000|N|00000000|0000010000930403|DEP|          |000000000|     |
31102019|25052019|10150737|F|900000151|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000001419000|00000000000000000|N|00000000|0000010000930403|DEP|          |000000000|     |
31102019|25052019|10150738|F|900000153|01|003|00006|BDT|006BDT1014004009999000   |000730| INTEREST CREDIT        | |31102019|00000000008278000|00000000000000000|N|00000000|0000010000930404|DEP|          |000000000|     |
31102019|25052019|10150739|F|900000153|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000008278000|00000000000000000|N|00000000|0000010000930404|DEP|          |000000000|     |
31102019|25052019|10150757|F|900000158|01|003|00006|BDT|006BDT1014004009999000   |000730| INTEREST CREDIT        | |31102019|00000000011092000|00000000000000000|N|00000000|0000010000930413|DEP|          |000000000|     |
31102019|25052019|10150757|F|900000158|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000011092000|00000000000000000|N|00000000|0000010000930413|DEP|          |000000000|     |
31102019|25052019|10150766|F|900000163|01|003|00006|BDT|006BDT0140001109999000   |000730| INTEREST CREDIT        | |31102019|00000000000827000|00000000000000000|N|00000000|0000010000930418|DEP|          |000000000|     |
31102019|25052019|10150766|F|900000163|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000000827000|00000000000000000|N|00000000|0000010000930418|DEP|          |000000000|     |
31102019|25052019|10150769|F|900000165|01|003|00006|BDT|006BDT4014004007272000   |000730| INTEREST CREDIT        | |31102019|00000000000096000|00000000000000000|N|00000000|0000010000930419|DEP|          |000000000|     |
31102019|25052019|10150769|F|900000165|02|003|00006|BDT|006BDT0051003007272000   |000730| INTEREST CREDIT        | |31102019|00000000000096000|00000000000000000|N|00000000|0000010000930419|DEP|          |000000000|     |
31102019|25052019|10150772|F|900000168|01|003|00006|BDT|006BDT4014004009999000   |000730| INTEREST CREDIT        | |31102019|00000000000563000|00000000000000000|N|00000000|0000010000930421|DEP|          |000000000|     |
31102019|25052019|10150772|F|900000168|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000000563000|00000000000000000|N|00000000|0000010000930421|DEP|          |000000000|     |
31102019|25052019|10150774|F|900000170|01|003|00006|BDT|006BDT1014004009999000   |000730| INTEREST CREDIT        | |31102019|00000000007395000|00000000000000000|N|00000000|0000010000930423|DEP|          |000000000|     |
31102019|25052019|10150774|F|900000170|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000007395000|00000000000000000|N|00000000|0000010000930423|DEP|          |000000000|     |
31102019|25052019|10150776|F|900000172|01|003|00006|BDT|006BDT1014004009999000   |000730| INTEREST CREDIT        | |31102019|00000000008196000|00000000000000000|N|00000000|0000010000930424|DEP|          |000000000|     |
31102019|25052019|10150776|F|900000172|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000008196000|00000000000000000|N|00000000|0000010000930424|DEP|          |000000000|     |
31102019|25052019|10150778|F|900000174|01|003|00006|BDT|006BDT1014004009999000   |000730| INTEREST CREDIT        | |31102019|00000000005171000|00000000000000000|N|00000000|0000010000930425|DEP|          |000000000|     |
31102019|25052019|10150778|F|900000174|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000005171000|00000000000000000|N|00000000|0000010000930425|DEP|          |000000000|     |
31102019|25052019|10150783|F|900000176|01|003|00006|BDT|006BDT0132060079999000   |000730| INTEREST CREDIT        | |31102019|00000000003076000|00000000000000000|N|00000000|0000010000930428|DEP|          |000000000|     |
31102019|25052019|10150783|F|900000176|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000003076000|00000000000000000|N|00000000|0000010000930428|DEP|          |000000000|     |
31102019|25052019|10150786|F|900000178|01|003|00006|BDT|006BDT1014001109999000   |000730| INTEREST CREDIT        | |31102019|00000000000104000|00000000000000000|N|00000000|0000010000930432|DEP|          |000000000|     |
31102019|25052019|10150786|F|900000178|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000000104000|00000000000000000|N|00000000|0000010000930432|DEP|          |000000000|     |
31102019|25052019|10150800|F|900000184|01|003|00006|BDT|006BDT1014004009999000   |000730| INTEREST CREDIT        | |31102019|00000000001568000|00000000000000000|N|00000000|0000010000930443|DEP|          |000000000|     |
31102019|25052019|10150800|F|900000184|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000001568000|00000000000000000|N|00000000|0000010000930443|DEP|          |000000000|     |
31102019|25052019|10150803|F|900000186|01|003|00006|BDT|006BDT1014004009999000   |000730| INTEREST CREDIT        | |31102019|00000000000365000|00000000000000000|N|00000000|0000010000930446|DEP|          |000000000|     |
31102019|25052019|10150803|F|900000186|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000000365000|00000000000000000|N|00000000|0000010000930446|DEP|          |000000000|     |
31102019|25052019|10150812|F|900000191|01|003|00006|BDT|006BDT3014004003232000   |000730| INTEREST CREDIT        | |31102019|00000000052578000|00000000000000000|N|00000000|0000010000930454|DEP|          |000000000|     |
31102019|25052019|10150812|F|900000191|02|003|00006|BDT|006BDT0051003003232000   |000730| INTEREST CREDIT        | |31102019|00000000052578000|00000000000000000|N|00000000|0000010000930454|DEP|          |000000000|     |
31102019|25052019|10150819|F|900000195|01|003|00006|BDT|006BDT3014004009999000   |000730| INTEREST CREDIT        | |31102019|00000000000093000|00000000000000000|N|00000000|0000010000930458|DEP|          |000000000|     |
31102019|25052019|10150819|F|900000195|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000000093000|00000000000000000|N|00000000|0000010000930458|DEP|          |000000000|     |
31102019|25052019|10150824|F|900000199|01|003|00006|BDT|006BDT1243010017172000   |009990| TO INTEREST            | |31102019|00000000000002030|00000000000000000|N|00000000|0000010000930461|DEP|          |000000000|     |
31102019|25052019|10150824|F|900000199|02|003|00006|BDT|006BDT0070000017172000   |009990| TO INTEREST            | |31102019|00000000000002030|00000000000000000|N|00000000|0000010000930461|DEP|          |000000000|     |
31102019|25052019|10150824|F|900000200|01|003|00006|BDT|006BDT1243010017172000   |009979| DD PNLT INT CAP        | |31102019|00000000000000150|00000000000000000|N|00000000|0000010000930461|DEP|          |000000000|     |
